userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
231,20090,1,1,1,2.833333333,2,3.75,2.75,2.583333333,2.5,2.75,2.5,4.166666667,4.25,3.75,4.5,1.833333333,2.5,1,2,3.833333333,2.75,4,4.75,0.2687512535,0.4684487292,2.100750268,0.4666009787,0.06318295739,0.02792027613,-0.04411440946,0.967991693,3998831.796,2984790.002,-0.08588033491,0.9694897752,1508.183508,0.5881566429,4550.386046,0.3582540834,4777838271875,2.00041E+17,0.4343927773,0.9327982786,0.4999980759,14.2827593,7.782524388,6.533429088,4.935440557,1.830814646,-3.912575224,9.85137867,3.453809063
239,20090,2,1,1,3.833333333,3.75,4.25,3.5,2.583333333,2.75,3,2,3.833333333,3.75,3.75,4,2.333333333,2.75,2.25,2,4.083333333,5,3,4.25,0.2687512535,0.4684487292,2.100750268,0.4666009787,0.06318295739,0.02792027613,-0.04411440946,0.967991693,3998831.796,2984790.002,-0.08588033491,0.9694897752,1508.183508,0.5881566429,4550.386046,0.3582540834,4777838271875,2.00041E+17,0.4343927773,0.9327982786,0.4999980759,14.2827593,7.782524388,6.533429088,4.935440557,1.830814646,-3.912575224,9.85137867,3.453809063
38,16378,2,1,1,3,2.75,2.5,3.75,3.583333333,3.5,4.5,2.75,3.916666667,4.75,3.5,3.5,2.083333333,2.5,2.25,1.5,3.583333333,3.5,3.25,4,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
114,16378,4,3,4,2.75,2,3.25,3,3.916666667,4.5,4,3.25,2.416666667,2.5,2.75,2,4.333333333,4.25,3.75,5,3.75,4.25,3.5,3.5,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
172,16378,1,1,1,4.583333333,4,4.75,5,3.666666667,3.75,3.5,3.75,2.75,2,3.75,2.5,2.083333333,3,1.75,1.5,4.833333333,5,4.5,5,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
184,16378,4,2,1,3.083333333,3.25,3.25,2.75,3.916666667,4.5,3.5,3.75,4.166666667,4.75,3.75,4,3.666666667,4.75,4,2.25,4.666666667,4.75,4.5,4.75,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
246,16378,2,1,2,4.833333333,4.75,4.75,5,3.166666667,3,3.25,3.25,3.083333333,3,3.5,2.75,3.583333333,3.75,3,4,5,5,5,5,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
297,16378,4,4,3,2.166666667,2.25,2.5,1.75,3.666666667,3.75,3.75,3.5,3.25,3.75,3,3,3.583333333,4.5,4,2.25,2.5,3,2.5,2,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
305,16378,3,2,4,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.2062743685,0.4983848639,1.936102958,0.5115691325,0.06564766839,0.02396361327,-0.04544769329,0.9660052897,3261136.716,2442275.869,-0.007562563033,0.9671368204,2672.223588,0.6550852575,5595.98835,0.440824859,2451420021779,9.11107E+16,0.5276510334,0.9487801394,0.4793424178,15.48849022,8.217868285,7.019189911,6.442256176,0.5948285314,-3.419503998,6.041126761,2.980322534
18,29273,1,1,1,2.916666667,3.5,2.75,2.5,3.25,3.5,3.25,3,2.166666667,2.5,1.75,2.25,3.583333333,3.75,3.25,3.75,4.083333333,4,4.25,4,0.2494982552,0.4538822303,1.248937978,0.6457809785,0.05916666667,0.02354965827,0.009884132973,0.9685581552,2413829.882,2552102.238,-0.1084342523,0.9640913747,2455.469852,0.7227535918,5073.328727,0.3181071465,4397441037249,2.14838E+17,0.4535442899,0.9473714238,0.486623624,13.59804202,6.780441507,7.575673229,3.238677939,1.649557712,-3.299711732,10.12967439,3.949945443
211,29273,2,2,2,4.083333333,4.25,4,4,3.416666667,4.5,3.25,2.5,2.833333333,3.25,2.75,2.5,3.083333333,3.5,2.5,3.25,4.25,5,3,4.75,0.2494982552,0.4538822303,1.248937978,0.6457809785,0.05916666667,0.02354965827,0.009884132973,0.9685581552,2413829.882,2552102.238,-0.1084342523,0.9640913747,2455.469852,0.7227535918,5073.328727,0.3181071465,4397441037249,2.14838E+17,0.4535442899,0.9473714238,0.486623624,13.59804202,6.780441507,7.575673229,3.238677939,1.649557712,-3.299711732,10.12967439,3.949945443
219,29273,3,3,2,2.75,2.5,1.75,4,4,4.5,4,3.5,3.416666667,2.75,3.75,3.75,2.416666667,2.75,2.25,2.25,3.833333333,4.5,2.5,4.5,0.2494982552,0.4538822303,1.248937978,0.6457809785,0.05916666667,0.02354965827,0.009884132973,0.9685581552,2413829.882,2552102.238,-0.1084342523,0.9640913747,2455.469852,0.7227535918,5073.328727,0.3181071465,4397441037249,2.14838E+17,0.4535442899,0.9473714238,0.486623624,13.59804202,6.780441507,7.575673229,3.238677939,1.649557712,-3.299711732,10.12967439,3.949945443
278,29273,5,5,4,2.5,2,2.5,3,3.666666667,4.25,3.5,3.25,2.333333333,2,2.25,2.75,4.583333333,5,4.25,4.5,4.5,4.75,4.5,4.25,0.2494982552,0.4538822303,1.248937978,0.6457809785,0.05916666667,0.02354965827,0.009884132973,0.9685581552,2413829.882,2552102.238,-0.1084342523,0.9640913747,2455.469852,0.7227535918,5073.328727,0.3181071465,4397441037249,2.14838E+17,0.4535442899,0.9473714238,0.486623624,13.59804202,6.780441507,7.575673229,3.238677939,1.649557712,-3.299711732,10.12967439,3.949945443
296,29273,3,3,3,3.416666667,3,3.5,3.75,4.416666667,5,4.25,4,4.833333333,5,4.5,5,1.333333333,1.75,1,1.25,3.833333333,4.25,2.5,4.75,0.2494982552,0.4538822303,1.248937978,0.6457809785,0.05916666667,0.02354965827,0.009884132973,0.9685581552,2413829.882,2552102.238,-0.1084342523,0.9640913747,2455.469852,0.7227535918,5073.328727,0.3181071465,4397441037249,2.14838E+17,0.4535442899,0.9473714238,0.486623624,13.59804202,6.780441507,7.575673229,3.238677939,1.649557712,-3.299711732,10.12967439,3.949945443
304,29273,3,3,3,4.416666667,5,3.5,4.75,3.833333333,4.5,3.5,3.5,4.333333333,4,4.5,4.5,2.166666667,1.75,1.5,3.25,4.166666667,4.25,3.25,5,0.2494982552,0.4538822303,1.248937978,0.6457809785,0.05916666667,0.02354965827,0.009884132973,0.9685581552,2413829.882,2552102.238,-0.1084342523,0.9640913747,2455.469852,0.7227535918,5073.328727,0.3181071465,4397441037249,2.14838E+17,0.4535442899,0.9473714238,0.486623624,13.59804202,6.780441507,7.575673229,3.238677939,1.649557712,-3.299711732,10.12967439,3.949945443
52,19005,4,3,2,3.416666667,3.25,3.5,3.5,3.75,4.25,4,3,4.416666667,4,4.75,4.5,2.333333333,3.25,1.5,2.25,3.333333333,4,2.25,3.75,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
70,19005,4,2,4,3.25,4,2,3.75,3.833333333,4,4.25,3.25,3.25,2.75,3.5,3.5,4,4.75,2.5,4.75,5,5,5,5,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
88,19005,4,4,4,2.916666667,2.75,2,4,4.666666667,5,4.5,4.5,3.5,2.75,4,3.75,3,4.25,2.25,2.5,4.166666667,3.75,4.5,4.25,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
253,19005,5,5,5,3.666666667,3,3.5,4.5,3.75,3,4.25,4,3.5,2.5,4,4,3.583333333,3,3.5,4.25,4.166666667,4.75,3,4.75,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
265,19005,4,3,3,1.583333333,1,2.25,1.5,3.75,4.25,5,2,2.5,2.75,1.5,3.25,3.916666667,3.75,5,3,3.833333333,3.25,4.25,4,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
283,19005,4,4,4,3.916666667,4,3.75,4,4.666666667,4.75,5,4.25,4.25,4.25,4,4.5,2.75,3.75,3,1.5,5,5,5,5,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
307,19005,1,1,1,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3,3.5,3,3.5,4,3.083333333,3.75,2.5,3,3.416666667,4.25,1.5,4.5,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
309,19005,4,3,2,2.333333333,1.5,2.5,3,3.583333333,3.5,4.75,2.5,3,3,2.75,3.25,3.833333333,3.5,3.75,4.25,4.833333333,5,4.5,5,0.1821936546,0.4818884819,3.073884758,0.6216369313,0.06275784753,0.02193493174,-0.009461220074,0.9677796512,2618024.308,1834955.485,0.01082035306,0.9691053206,2301.213507,0.6455721536,5107.863294,0.4040236515,2972041235719,1.15331E+17,0.4948086382,0.9468859592,0.4985533156,15.6890658,11.24791423,4.473093234,9.30567402,0.3859213495,-2.545702121,5.280286763,1.066899081
52,18324,3,3,3,3.416666667,3.25,3.5,3.5,3.75,4.25,4,3,4.416666667,4,4.75,4.5,2.333333333,3.25,1.5,2.25,3.333333333,4,2.25,3.75,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
192,18324,3,2,2,3.416666667,4.25,2,4,3.75,3.75,4.25,3.25,2,1.75,1,3.25,3.75,3.75,3.5,4,4.583333333,5,4.25,4.5,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
196,18324,2,2,2,3.916666667,3.75,4.25,3.75,2.916666667,3.25,3,2.5,3.5,3.75,3.75,3,3.416666667,3,3.25,4,4.416666667,4.25,4.5,4.5,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
214,18324,4,3,4,3.5,2.75,4.75,3,2.666666667,3,2.25,2.75,4.75,4.75,4.5,5,2.833333333,3.5,2.25,2.75,4.083333333,4,3.5,4.75,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
246,18324,2,2,1,4.833333333,4.75,4.75,5,3.166666667,3,3.25,3.25,3.083333333,3,3.5,2.75,3.583333333,3.75,3,4,5,5,5,5,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
311,18324,4,3,3,2.75,3,2,3.25,3.75,4.25,4,3,3.75,3.5,4,3.75,2.75,3.75,2.75,1.75,3.666666667,4.25,3,3.75,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
313,18324,4,4,3,2.75,2.5,3.25,2.5,4.25,4.25,4.75,3.75,3.166666667,3.5,3.25,2.75,2.333333333,2.25,2.25,2.5,3.083333333,3.5,2.25,3.5,0.3101386115,0.4164823009,1.723795778,0.5437574915,0.06027624309,0.01815388023,0.02115191672,0.9706444801,5715184.364,3620406.5,-0.07277764344,0.9713819891,2120.861878,0.6572833724,5405.261119,0.4900560579,1928886145941,6.26405E+16,0.5178579851,0.9459054057,0.487149798,15.39970162,6.678832054,8.820346712,4.564627923,0.5438151341,-5.996278404,12.4938167,4.015367924
35,26572,4,4,4,4,3.5,4,4.5,3.166666667,3.25,3.5,2.75,3,2.5,3.5,3,3.5,3.75,3.25,3.5,5,5,5,5,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
148,26572,3,3,1,3.25,3.25,3.25,3.25,2.333333333,3,2,2,3.416666667,3.25,4.25,2.75,3.916666667,4.75,3.5,3.5,4.25,4.5,5,3.25,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
162,26572,2,2,1,2.333333333,1.5,2.25,3.25,3.666666667,3.75,3.75,3.5,3.416666667,3,3.25,4,2.5,2.75,2.25,2.5,3.666666667,3.75,3.25,4,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
218,26572,2,1,2,3.083333333,1.75,3.75,3.75,3.833333333,3.75,4.25,3.5,1.75,1.25,2,2,2.166666667,2.5,1.25,2.75,4.666666667,4.75,4.75,4.5,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
229,26572,2,1,1,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
238,26572,1,1,1,1.833333333,1.5,2.25,1.75,4.416666667,4.75,4.5,4,3.833333333,4,3,4.5,3.916666667,5,4.5,2.25,4.416666667,5,5,3.25,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
302,26572,1,1,1,2.333333333,1.5,3.25,2.25,3.666666667,4.5,4.25,2.25,3.583333333,3.25,3.75,3.75,2.583333333,3.5,2.25,2,3.5,4.25,1.5,4.75,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
307,26572,1,1,1,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3,3.5,3,3.5,4,3.083333333,3.75,2.5,3,3.416666667,4.25,1.5,4.5,0.05639391758,0.6066044508,3.210858881,0.08069969746,0.08503597122,0.05143412983,-0.09086188661,0.9593778744,357858.7653,398309.4304,0.1587064009,0.937986322,1648.445691,0.6302145057,3217.914061,0.9662252926,120919606101,1.74623E+15,0.2117223767,0.8900395414,0.4301708706,7.017028695,6.599564395,8.209333842,3.199414283,1.281688946,0.911945987,1.715501112,2.529260394
34,29296,3,3,3,2.166666667,1.75,2.5,2.25,3.833333333,4,4,3.5,3.416666667,3.5,3.25,3.5,3.25,4,3.25,2.5,3.25,4.5,2.5,2.75,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
52,29296,1,1,1,3.416666667,3.25,3.5,3.5,3.75,4.25,4,3,4.416666667,4,4.75,4.5,2.333333333,3.25,1.5,2.25,3.333333333,4,2.25,3.75,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
167,29296,4,3,3,3.166666667,2.75,3,3.75,3.666666667,3.75,3.75,3.5,3.333333333,4.25,2.5,3.25,3.666666667,3.75,3.75,3.5,3.416666667,4,3.25,3,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
195,29296,3,3,2,3,3.25,2.5,3.25,3.666666667,3.5,4.5,3,3.333333333,3.5,3.25,3.25,3.416666667,3.75,3.5,3,3.916666667,3.75,4.75,3.25,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
247,29296,2,2,2,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2,2.5,4.666666667,5,4.25,4.75,4.25,4.25,5,3.5,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
248,29296,5,2,3,2.5,2.5,3,2,3.166666667,3.5,3.25,2.75,2.083333333,2,2.25,2,4.75,4.75,5,4.5,4.5,5,3.75,4.75,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
285,29296,5,5,5,3.166666667,3,2.75,3.75,3.25,3.25,3.25,3.25,3.916666667,4.5,3.75,3.5,1.833333333,1.75,2,1.75,4.333333333,5,3,5,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
307,29296,4,3,3,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3,3.5,3,3.5,4,3.083333333,3.75,2.5,3,3.416666667,4.25,1.5,4.5,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
313,29296,2,3,3,2.75,2.5,3.25,2.5,4.25,4.25,4.75,3.75,3.166666667,3.5,3.25,2.75,2.333333333,2.25,2.25,2.5,3.083333333,3.5,2.25,3.5,0.1569336956,0.4594708106,3.406273543,0.6373899615,0.05904347826,0.01988962629,-0.03455222898,0.9683672073,2174233.389,1587548.849,0.003309922455,0.9692183699,2279.623319,0.6554031637,5573.241,0.4482704889,2077362466822,7.77566E+16,0.5373853622,0.9508072805,0.4736637275,13.88691253,7.372645643,7.483948401,5.198515531,0.8973422618,-2.242845282,5.186665024,4.179407069
35,21870,3,4,2,4,3.5,4,4.5,3.166666667,3.25,3.5,2.75,3,2.5,3.5,3,3.5,3.75,3.25,3.5,5,5,5,5,0.09090712048,0.5221994536,2.524788324,0.3552539135,0.07392207792,0.03108195075,0.08757831724,0.9691275177,515323.9398,562245.6564,-0.1234071507,0.9556413156,1759.727972,0.6052109872,4303.219753,0.5945632354,898350534635,2.24384E+16,0.3468257461,0.912693648,0.4396304854,10.91908265,10.51229547,3.555686383,7.632597589,1.791131733,2.312444634,1.367493075,0.4281857909
